partition_seed,target_fpir,method,model_uid,model_json,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
8,0.3,plus_both,saliency-fallback-09037987c6a29cc7c9a25570,"{""method"": ""plus_both"", ""target_fpir"": 0.3, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention"", ""saliency_entropy""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.3, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.560820985], ""scales"": [0.25073433000000006], ""quality_bounds"": [-2.623099856330004, 6.036902146586787], ""quality_knots"": [-0.2631282082513392, 0.33251150065223695], ""coefficients"": [0.8190218666105011, 0.06837522462776784, -0.6219096230563056, -0.06112715117069219], ""score_center"": -0.6077163815498352, ""score_scale"": 0.23110343729104565, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 8, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 66780, ""safety_non_mated_count"": 32045, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_both"", ""target_fpir"": 0.3, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention"", ""saliency_entropy""], ""centers"": [0.56071436, 0.7550513407926742, 0.803534263920581], ""scales"": [0.25057801999999996, 0.20568263014385546, 0.1497336644986308], ""quality_bounds"": [-2.6243106238927103, 6.041093468613091], ""quality_knots"": [-0.26342551247445134, 0.3326277114542343], ""coefficients"": [0.8170303846716863, 0.07546598685287027, -0.6215826132197629, 0.000990541332081849, 0.15336901350823534, -0.004336531184760362], ""score_center"": -0.6076015830039978, ""score_scale"": 0.23098533357231263, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.012607584785824077, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 8, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 66780, ""fit_valid_non_mated_count"": 66719, ""safety_non_mated_count"": 32045, ""safety_invalid_non_mated_count"": 26, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 25, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9,0.01,baseline,continuous-threshold-26518f6e3ed26b727bc1eea6,"{""method"": ""baseline"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5579767], ""scales"": [0.24045066499999995], ""quality_bounds"": [-2.7234563896922475, 6.306919134534315], ""quality_knots"": [-0.267845658346034, 0.32971462150042297], ""coefficients"": [1.9851072881330623, 0.057627535189349564, -0.1812292963198678, -0.4725014290499432], ""score_center"": -0.5982565879821777, ""score_scale"": 0.2293043900902784, ""safety_offset"": 0.0021618899335836272, ""settings"": {""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""safety_non_mated_count"": 28598, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 17, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""max(0,heldout_non_mated_residual_quantile)"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9,0.01,plus_outside,saliency-fallback-cd3690ab26ebcb807fa38e8b,"{""method"": ""plus_outside"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5579767], ""scales"": [0.24045066499999995], ""quality_bounds"": [-2.7234563896922475, 6.306919134534315], ""quality_knots"": [-0.267845658346034, 0.32971462150042297], ""coefficients"": [1.9851072881330623, 0.057627535189349564, -0.1812292963198678, -0.4725014290499432], ""score_center"": -0.5982565879821777, ""score_scale"": 0.2293043900902784, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""safety_non_mated_count"": 28598, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 17, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_outside"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""centers"": [0.5578932, 0.7569178482840024], ""scales"": [0.24034985750000004, 0.2024712795283633], ""quality_bounds"": [-2.7242512511163017, 6.309911791813731], ""quality_knots"": [-0.2679363213962656, 0.3291305605759855], ""coefficients"": [1.9641441751200197, 0.05725449715949373, -0.17814516608982503, -0.4227852830360405, 0.11440911443683305], ""score_center"": -0.5981248915195465, ""score_scale"": 0.22921955540183925, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.0035398275241011468, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""fit_valid_non_mated_count"": 70164, ""safety_non_mated_count"": 28598, ""safety_invalid_non_mated_count"": 24, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 19, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9,0.01,plus_entropy,saliency-fallback-76111caa1c52053f665ec10f,"{""method"": ""plus_entropy"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""saliency_entropy""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5579767], ""scales"": [0.24045066499999995], ""quality_bounds"": [-2.7234563896922475, 6.306919134534315], ""quality_knots"": [-0.267845658346034, 0.32971462150042297], ""coefficients"": [1.9851072881330623, 0.057627535189349564, -0.1812292963198678, -0.4725014290499432], ""score_center"": -0.5982565879821777, ""score_scale"": 0.2293043900902784, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""safety_non_mated_count"": 28598, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 17, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_entropy"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""saliency_entropy""], ""centers"": [0.5578932, 0.8033837246071793], ""scales"": [0.24034985750000004, 0.1503153139266039], ""quality_bounds"": [-2.7242512511163017, 6.309911791813731], ""quality_knots"": [-0.2679363213962656, 0.3291305605759855], ""coefficients"": [1.9604594246057672, 0.05207671287914167, -0.18068475106604745, -0.4638551767521803, -0.06433359009761665], ""score_center"": -0.5981248915195465, ""score_scale"": 0.22921955540183925, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.0030281999305411533, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""fit_valid_non_mated_count"": 70164, ""safety_non_mated_count"": 28598, ""safety_invalid_non_mated_count"": 24, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 19, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9,0.01,plus_both,saliency-fallback-97bedcac4d6e5ab6ca785777,"{""method"": ""plus_both"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention"", ""saliency_entropy""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5579767], ""scales"": [0.24045066499999995], ""quality_bounds"": [-2.7234563896922475, 6.306919134534315], ""quality_knots"": [-0.267845658346034, 0.32971462150042297], ""coefficients"": [1.9851072881330623, 0.057627535189349564, -0.1812292963198678, -0.4725014290499432], ""score_center"": -0.5982565879821777, ""score_scale"": 0.2293043900902784, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""safety_non_mated_count"": 28598, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 17, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_both"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention"", ""saliency_entropy""], ""centers"": [0.5578932, 0.7569178482840024, 0.8033837246071793], ""scales"": [0.24034985750000004, 0.2024712795283633, 0.1503153139266039], ""quality_bounds"": [-2.7242512511163017, 6.309911791813731], ""quality_knots"": [-0.2679363213962656, 0.3291305605759855], ""coefficients"": [1.939413255031202, 0.05007517581293458, -0.17696470471572448, -0.41177982694746706, 0.12641295919744816, -0.06986414908864381], ""score_center"": -0.5981248915195465, ""score_scale"": 0.22921955540183925, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.003802282212270469, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""fit_valid_non_mated_count"": 70164, ""safety_non_mated_count"": 28598, ""safety_invalid_non_mated_count"": 24, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 20, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9,0.05,baseline,continuous-threshold-f39c55acb92b9543f4eefc6d,"{""method"": ""baseline"", ""target_fpir"": 0.05, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5579767], ""scales"": [0.24045066499999995], ""quality_bounds"": [-2.7234563896922475, 6.306919134534315], ""quality_knots"": [-0.267845658346034, 0.32971462150042297], ""coefficients"": [1.6105115733619757, 0.07084235572798142, -0.19586061787139059, -0.550677181551075], ""score_center"": -0.5982565879821777, ""score_scale"": 0.2293043900902784, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""safety_non_mated_count"": 28598, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 19, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""max(0,heldout_non_mated_residual_quantile)"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9,0.05,plus_outside,saliency-fallback-3761d88ad2da001f8e7100b8,"{""method"": ""plus_outside"", ""target_fpir"": 0.05, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.05, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5579767], ""scales"": [0.24045066499999995], ""quality_bounds"": [-2.7234563896922475, 6.306919134534315], ""quality_knots"": [-0.267845658346034, 0.32971462150042297], ""coefficients"": [1.6105115733619757, 0.07084235572798142, -0.19586061787139059, -0.550677181551075], ""score_center"": -0.5982565879821777, ""score_scale"": 0.2293043900902784, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""safety_non_mated_count"": 28598, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 19, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_outside"", ""target_fpir"": 0.05, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""centers"": [0.5578932, 0.7569178482840024], ""scales"": [0.24034985750000004, 0.2024712795283633], ""quality_bounds"": [-2.7242512511163017, 6.309911791813731], ""quality_knots"": [-0.2679363213962656, 0.3291305605759855], ""coefficients"": [1.6054810998264621, 0.07895719991828862, -0.2229910424471182, -0.47247805745898264, 0.13457420496671121], ""score_center"": -0.5981248915195465, ""score_scale"": 0.22921955540183925, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.0, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""fit_valid_non_mated_count"": 70164, ""safety_non_mated_count"": 28598, ""safety_invalid_non_mated_count"": 24, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 22, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9,0.05,plus_entropy,saliency-fallback-4a495a9e731beeb54db5bda5,"{""method"": ""plus_entropy"", ""target_fpir"": 0.05, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""saliency_entropy""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.05, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5579767], ""scales"": [0.24045066499999995], ""quality_bounds"": [-2.7234563896922475, 6.306919134534315], ""quality_knots"": [-0.267845658346034, 0.32971462150042297], ""coefficients"": [1.6105115733619757, 0.07084235572798142, -0.19586061787139059, -0.550677181551075], ""score_center"": -0.5982565879821777, ""score_scale"": 0.2293043900902784, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""safety_non_mated_count"": 28598, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 19, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_entropy"", ""target_fpir"": 0.05, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""saliency_entropy""], ""centers"": [0.5578932, 0.8033837246071793], ""scales"": [0.24034985750000004, 0.1503153139266039], ""quality_bounds"": [-2.7242512511163017, 6.309911791813731], ""quality_knots"": [-0.2679363213962656, 0.3291305605759855], ""coefficients"": [1.5916273850062304, 0.06778885382892956, -0.19128410409113167, -0.555179820895177, -0.07512281316691398], ""score_center"": -0.5981248915195465, ""score_scale"": 0.22921955540183925, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.0, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""fit_valid_non_mated_count"": 70164, ""safety_non_mated_count"": 28598, ""safety_invalid_non_mated_count"": 24, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 19, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9,0.05,plus_both,saliency-fallback-2d41f85b65579ecc6dd5bc2c,"{""method"": ""plus_both"", ""target_fpir"": 0.05, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention"", ""saliency_entropy""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.05, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5579767], ""scales"": [0.24045066499999995], ""quality_bounds"": [-2.7234563896922475, 6.306919134534315], ""quality_knots"": [-0.267845658346034, 0.32971462150042297], ""coefficients"": [1.6105115733619757, 0.07084235572798142, -0.19586061787139059, -0.550677181551075], ""score_center"": -0.5982565879821777, ""score_scale"": 0.2293043900902784, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""safety_non_mated_count"": 28598, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 19, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_both"", ""target_fpir"": 0.05, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention"", ""saliency_entropy""], ""centers"": [0.5578932, 0.7569178482840024, 0.8033837246071793], ""scales"": [0.24034985750000004, 0.2024712795283633, 0.1503153139266039], ""quality_bounds"": [-2.7242512511163017, 6.309911791813731], ""quality_knots"": [-0.2679363213962656, 0.3291305605759855], ""coefficients"": [1.5858129932598939, 0.0645551936938309, -0.21980458102624917, -0.4590802438063117, 0.14266229471690456, -0.08027568625769281], ""score_center"": -0.5981248915195465, ""score_scale"": 0.22921955540183925, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.0, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""fit_valid_non_mated_count"": 70164, ""safety_non_mated_count"": 28598, ""safety_invalid_non_mated_count"": 24, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 23, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9,0.1,baseline,continuous-threshold-4e1264e70c147c9acb369c4e,"{""method"": ""baseline"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5579767], ""scales"": [0.24045066499999995], ""quality_bounds"": [-2.7234563896922475, 6.306919134534315], ""quality_knots"": [-0.267845658346034, 0.32971462150042297], ""coefficients"": [1.3844536281811797, 0.08424405725829194, -0.31276904209902945, -0.44418266272900797], ""score_center"": -0.5982565879821777, ""score_scale"": 0.2293043900902784, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""safety_non_mated_count"": 28598, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 19, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""max(0,heldout_non_mated_residual_quantile)"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9,0.1,plus_outside,saliency-fallback-899bd15506f3611780cc45ae,"{""method"": ""plus_outside"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5579767], ""scales"": [0.24045066499999995], ""quality_bounds"": [-2.7234563896922475, 6.306919134534315], ""quality_knots"": [-0.267845658346034, 0.32971462150042297], ""coefficients"": [1.3844536281811797, 0.08424405725829194, -0.31276904209902945, -0.44418266272900797], ""score_center"": -0.5982565879821777, ""score_scale"": 0.2293043900902784, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""safety_non_mated_count"": 28598, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 19, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_outside"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""centers"": [0.5578932, 0.7569178482840024], ""scales"": [0.24034985750000004, 0.2024712795283633], ""quality_bounds"": [-2.7242512511163017, 6.309911791813731], ""quality_knots"": [-0.2679363213962656, 0.3291305605759855], ""coefficients"": [1.370111403460393, 0.07810712716677884, -0.3095170720501504, -0.37863318813622787, 0.14422449757908026], ""score_center"": -0.5981248915195465, ""score_scale"": 0.22921955540183925, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.0, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 9, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 70227, ""fit_valid_non_mated_count"": 70164, ""safety_non_mated_count"": 28598, ""safety_invalid_non_mated_count"": 24, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 25, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
