case_id,extraction_uid,dataset_id,sample_id,model_uid,compression_family,compression_profile,search_mode,is_mated,threshold_policy,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group
gradcam-a1a831bae1088010b3b5,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:George_Robertson:George_Robertson_0018,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0467608273029327,False,False,False,True,True,0.6387673377392129,True,rank_flip,1,42,8
gradcam-2faa54dbb830995e0588,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Carlos_Ruiz:Carlos_Ruiz_0001,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.017970398068428,False,False,False,True,True,0.577406902771845,True,rank_flip,2,42,8
gradcam-f1ac5eecbea5d8ede2c3,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Jean-Claude_Braquet:Jean-Claude_Braquet_0001,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0001919567584991,False,False,False,True,True,0.5649749662842949,True,rank_flip,3,42,8
gradcam-a08eb9d09483c585d1e0,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Chris_Byrd:Chris_Byrd_0001,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0355154126882553,False,False,False,True,True,0.5590702546857015,True,rank_flip,4,42,8
gradcam-a55ceac460b8425ef2a9,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Michelle_Branch:Michelle_Branch_0002,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,-0.0012412220239639,False,False,False,True,True,0.541893916766192,True,rank_flip,5,42,8
gradcam-a052536f2ecf915e1f71,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Ozzy_Osbourne:Ozzy_Osbourne_0001,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0242011696100235,False,False,False,True,True,0.5393371448225392,True,rank_flip,6,42,8
gradcam-3c077fd7f5a0da62adfd,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Carlos_Ruiz:Carlos_Ruiz_0002,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,-0.0032214596867561,False,False,False,True,True,0.5360560761978823,True,rank_flip,7,42,8
gradcam-17b52331decff1c32c38,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Angela_Lansbury:Angela_Lansbury_0001,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0084990859031677,False,False,False,True,True,0.5327267716333913,True,rank_flip,8,42,8
gradcam-a144f43be10e26a6784a,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Tom_Craddick:Tom_Craddick_0004,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0191320925951004,True,False,False,True,True,0.3097711834312171,True,stable,1,42,8
gradcam-516df8c817e7ca163d7f,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Tom_Craddick:Tom_Craddick_0001,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0037174224853515,True,False,False,True,True,0.3118832022796521,True,stable,2,42,8
gradcam-f72cdd8fc690748bc561,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Alvaro_Uribe:Alvaro_Uribe_0018,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.023097813129425,True,False,False,True,True,0.3140653883290851,True,stable,3,42,8
gradcam-73dba3812b480001b303,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Sergei_Ivanov:Sergei_Ivanov_0002,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0199141800403594,True,False,False,True,True,0.3178260500433669,True,stable,4,42,8
gradcam-6dd684a62902c3df74ee,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Alvaro_Uribe:Alvaro_Uribe_0012,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0042032003402709,True,False,False,True,True,0.3195187958523335,True,stable,5,42,8
gradcam-57bbc2f0259945cb9c49,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Joseph_Deiss:Joseph_Deiss_0002,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0086880177259445,True,False,False,True,True,0.3215178896626571,True,stable,6,42,8
gradcam-dea461d6fc8705e31cf4,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Jong_Wook_Lee:Jong_Wook_Lee_0004,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0087275058031082,True,False,False,True,True,0.3215865312771728,True,stable,7,42,8
gradcam-8628b78b55a126c3c8dc,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Alvaro_Uribe:Alvaro_Uribe_0020,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0116511583328247,True,False,False,True,True,0.3221436402767609,True,stable,8,42,8
gradcam-5221b51d692b7a11b80f,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Nicole_Kidman:Nicole_Kidman_0019,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0082713365554809,True,True,False,True,True,0.4477104490638784,True,threshold_crossing,1,42,8
gradcam-70eafb648279fd26b130,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0035,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.1086553931236267,True,False,False,True,True,1.3255517144907742,True,high_error,1,42,8
gradcam-eaa2cf2747bdb980469f,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0031,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.2601680755615234,True,False,False,True,True,1.3130009778952088,True,high_error,2,42,8
gradcam-bc41f538d533a8c52480,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0037,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0885908007621765,True,False,False,True,True,1.3064829798823794,True,high_error,3,42,8
gradcam-45aea5b84a7ddecb284c,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0048,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.1861387491226196,True,False,False,True,True,1.3050590073873518,True,high_error,4,42,8
gradcam-2869f97fb32f33fc7789,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Nestor_Kirchner:Nestor_Kirchner_0021,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.1178483366966247,True,False,False,True,True,1.3011627964888968,True,high_error,5,42,8
gradcam-2474ca055c746de2d14c,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Nestor_Kirchner:Nestor_Kirchner_0018,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0995884537696838,True,False,False,True,True,1.3005671073917058,True,high_error,6,42,8
gradcam-bc3b765dbb943b263380,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0045,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0009006261825561,True,False,False,True,True,1.3001876219374933,True,high_error,7,42,8
gradcam-217303805427badc093a,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0038,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.1204376220703125,True,False,False,True,True,1.297837296511787,True,high_error,8,42,8
gradcam-50706d26e717a4f5e26f,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Emma_Thompson:Emma_Thompson_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2565915584564209,False,False,False,True,True,1.3353048706115949,True,rank_flip,1,42,8
gradcam-3f6b94e915eae4d9a10c,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Guillermo_Coria:Guillermo_Coria_0020,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2315185666084289,False,False,False,True,True,1.3231707162250834,True,rank_flip,2,42,8
gradcam-82bc75cd6f8ef02185fd,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Bob_Hope:Bob_Hope_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.2745964676141739,False,False,False,True,True,1.3193998673123597,True,rank_flip,3,42,8
gradcam-248f3a37686046fd9fa7,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Guillermo_Coria:Guillermo_Coria_0021,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2328040152788162,False,False,False,True,True,1.3082642299355052,True,rank_flip,4,42,8
gradcam-e87429fd26fb7c1d6393,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Torri_Edwards:Torri_Edwards_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2253521978855133,False,False,False,True,True,1.304533299798755,True,rank_flip,5,42,8
gradcam-fc471e0b7940fa4eb46a,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Branko_Crvenkovski:Branko_Crvenkovski_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.154033362865448,False,False,False,True,True,1.3005714706320404,True,rank_flip,6,42,8
gradcam-0c86763b22a7e7280a1d,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Sam_Bith:Sam_Bith_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.1219416856765747,False,False,False,True,True,1.2982127462379258,True,rank_flip,7,42,8
gradcam-06a797def49e6efab928,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:George_Robertson:George_Robertson_0018,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.285764217376709,False,False,False,True,True,1.2956722507428615,True,rank_flip,8,42,8
gradcam-88435f9432b69f072e86,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Jacques_Rogge:Jacques_Rogge_0006,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.1167796850204467,True,False,False,True,True,1.0228993147113157,True,stable,1,42,8
gradcam-848911a0cf0a7e45ba27,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Arnold_Schwarzenegger:Arnold_Schwarzenegger_0028,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.2291467189788818,True,False,False,True,True,1.0293706650867478,True,stable,2,42,8
gradcam-587790aab3eabd853bbd,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Wen_Jiabao:Wen_Jiabao_0009,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.0622402429580688,True,False,False,True,True,1.0304250408359192,True,stable,3,42,8
gradcam-613dfa51ee62e55a20c7,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Wen_Jiabao:Wen_Jiabao_0007,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.0597607493400573,True,False,False,True,True,1.033443335049777,True,stable,4,42,8
gradcam-aaa0fa315078f848ece4,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Jacques_Rogge:Jacques_Rogge_0003,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.040937602519989,True,False,False,True,True,1.0497566990871092,True,stable,5,42,8
gradcam-e780872f6bb6a6c3e950,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Joseph_Deiss:Joseph_Deiss_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2248074114322662,True,False,False,True,True,1.052918336316224,True,stable,6,42,8
gradcam-c02b1698d2406da8825c,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Arnold_Schwarzenegger:Arnold_Schwarzenegger_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.1091588139533996,True,False,False,True,True,1.0621815126194547,True,stable,7,42,8
gradcam-60b5dfd1677eed27e2c8,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Wen_Jiabao:Wen_Jiabao_0011,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.0793685317039489,True,False,False,True,True,1.0645774121753857,True,stable,8,42,8
gradcam-96bbc3e9e97132bc3d38,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Chris_Byrd:Chris_Byrd_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4333674013614654,False,True,False,True,True,1.319285095015576,True,threshold_crossing,1,42,8
gradcam-32442428ea37c4895883,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Guillermo_Coria:Guillermo_Coria_0014,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3532525897026062,False,True,False,True,True,1.312384981889024,True,threshold_crossing,2,42,8
gradcam-6abd2541c65058f9ea37,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Guillermo_Coria:Guillermo_Coria_0028,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3470486402511596,False,True,False,True,True,1.3112345919667638,True,threshold_crossing,3,42,8
gradcam-567e03702be81f15530d,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Sue_Wicks:Sue_Wicks_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3416970372200012,False,True,False,True,True,1.302175566421832,True,threshold_crossing,4,42,8
gradcam-78f79d4a2b1a9b4db12a,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hamzah_Haz:Hamzah_Haz_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.2491396069526672,False,True,False,True,True,1.296484591427604,True,threshold_crossing,5,42,8
gradcam-63e649043a32a31be397,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:LK_Advani:LK_Advani_0003,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3042870163917541,False,True,False,True,True,1.2963089545502098,True,threshold_crossing,6,42,8
gradcam-698bb3019177553852c8,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Guillermo_Coria:Guillermo_Coria_0026,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3534484207630157,False,True,False,True,True,1.2959519160851556,True,threshold_crossing,7,42,8
gradcam-40c5978d2ad288e6d752,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:David_Coulthard:David_Coulthard_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3143239170312881,False,True,False,True,True,1.2957088741222829,True,threshold_crossing,8,42,8
gradcam-408aa08d7ac18b1f96e4,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0035,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.1051517724990844,True,False,False,True,True,1.3255517144907742,True,high_error,1,42,8
gradcam-510066b4c947049b8553,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0031,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.260313332080841,True,False,False,True,True,1.3130009778952088,True,high_error,2,42,8
gradcam-15e4ad1ac77a9306d435,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0037,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.0852720737457275,True,False,False,True,True,1.3064829798823794,True,high_error,3,42,8
gradcam-caa0d3e647fcf25af190,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0048,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.1838443875312805,True,False,False,True,True,1.3050590073873518,True,high_error,4,42,8
gradcam-e788a90991acb0c56f48,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Nestor_Kirchner:Nestor_Kirchner_0021,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.1086915731430053,True,False,False,True,True,1.3011627964888968,True,high_error,5,42,8
gradcam-45773c84a78aa9598486,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Nestor_Kirchner:Nestor_Kirchner_0018,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.0897660851478576,True,False,False,True,True,1.3005671073917058,True,high_error,6,42,8
gradcam-522ce90e5e9f3811740a,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0045,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.0003715753555297,True,False,False,True,True,1.3001876219374933,True,high_error,7,42,8
gradcam-e7fa5c9982cb805413aa,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hugo_Chavez:Hugo_Chavez_0038,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,-0.1184470057487487,True,False,False,True,True,1.297837296511787,True,high_error,8,42,8
gradcam-106de25bafa68a5b22b9,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Emma_Thompson:Emma_Thompson_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2280369997024536,False,False,False,True,True,1.3353048706115949,True,rank_flip,1,42,8
gradcam-210d35501cc129614f1b,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Guillermo_Coria:Guillermo_Coria_0020,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2155989706516266,False,False,False,True,True,1.3231707162250834,True,rank_flip,2,42,8
gradcam-682ee1bd1e26b5e504d4,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Bob_Hope:Bob_Hope_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.2869019359350204,False,False,False,True,True,1.3193998673123597,True,rank_flip,3,42,8
gradcam-545f0022f2023f474666,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Guillermo_Coria:Guillermo_Coria_0021,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2790634781122207,False,False,False,True,True,1.3082642299355052,True,rank_flip,4,42,8
gradcam-bfaa2bb28e6ef68f597c,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Torri_Edwards:Torri_Edwards_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.228301852941513,False,False,False,True,True,1.304533299798755,True,rank_flip,5,42,8
gradcam-7836a5fb8ce0f33055cf,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Branko_Crvenkovski:Branko_Crvenkovski_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.145172119140625,False,False,False,True,True,1.3005714706320404,True,rank_flip,6,42,8
gradcam-ebb69a802e961155f164,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Sam_Bith:Sam_Bith_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.1581057906150818,False,False,False,True,True,1.2982127462379258,True,rank_flip,7,42,8
gradcam-72e50e2ca9e21eb55b27,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:David_Coulthard:David_Coulthard_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3003766387701034,False,False,False,True,True,1.2957088741222829,True,rank_flip,8,42,8
gradcam-b921217cbbfa13db61bd,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Jacques_Rogge:Jacques_Rogge_0006,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.1200160384178161,True,False,False,True,True,1.0228993147113157,True,stable,1,42,8
gradcam-4ccaf4e1ba057670174b,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Arnold_Schwarzenegger:Arnold_Schwarzenegger_0028,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.2251688838005066,True,False,False,True,True,1.0293706650867478,True,stable,2,42,8
gradcam-ccf23cc11faf9bdb1b7e,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Wen_Jiabao:Wen_Jiabao_0009,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0657923817634582,True,False,False,True,True,1.0304250408359192,True,stable,3,42,8
gradcam-0df10e4dc1e3f7445691,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Wen_Jiabao:Wen_Jiabao_0007,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0606444478034973,True,False,False,True,True,1.033443335049777,True,stable,4,42,8
gradcam-7aebaf688a142c51d291,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Jacques_Rogge:Jacques_Rogge_0003,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0437985658645629,True,False,False,True,True,1.0497566990871092,True,stable,5,42,8
gradcam-31699d66dd61d09e497a,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Joseph_Deiss:Joseph_Deiss_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2296061217784881,True,False,False,True,True,1.052918336316224,True,stable,6,42,8
gradcam-1daa165701a0ae40965d,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Shane_Warne:Shane_Warne_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.1566478759050369,True,False,False,True,True,1.0585996036980765,True,stable,7,42,8
gradcam-400da69aaa343d969079,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Arnold_Schwarzenegger:Arnold_Schwarzenegger_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.1057141423225402,True,False,False,True,True,1.0621815126194547,True,stable,8,42,8
gradcam-53f3dd49a04e7602f53c,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Chris_Byrd:Chris_Byrd_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.4263732731342315,False,True,False,True,True,1.319285095015576,True,threshold_crossing,1,42,8
gradcam-1c3ae7c87e39a2620311,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Guillermo_Coria:Guillermo_Coria_0014,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3366580605506897,False,True,False,True,True,1.312384981889024,True,threshold_crossing,2,42,8
gradcam-bdd1444a9e29323d58d3,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Guillermo_Coria:Guillermo_Coria_0028,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3589464426040649,False,True,False,True,True,1.3112345919667638,True,threshold_crossing,3,42,8
gradcam-49c6fe12520b2958ca76,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Sue_Wicks:Sue_Wicks_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3702883124351501,False,True,False,True,True,1.302175566421832,True,threshold_crossing,4,42,8
gradcam-65255116562708217277,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Hamzah_Haz:Hamzah_Haz_0002,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2748432755470276,False,True,False,True,True,1.296484591427604,True,threshold_crossing,5,42,8
gradcam-c51e0fb252c7c23166dc,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:LK_Advani:LK_Advani_0003,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.2833656370639801,False,True,False,True,True,1.2963089545502098,True,threshold_crossing,6,42,8
gradcam-a604e53bc25edbd8cf32,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Guillermo_Coria:Guillermo_Coria_0026,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3452772200107574,False,True,False,True,True,1.2959519160851556,True,threshold_crossing,7,42,8
gradcam-f355ffb1581faad3549c,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Ashanti:Ashanti_0001,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3165907561779022,False,True,False,True,True,1.293413148529131,True,threshold_crossing,8,42,8
gradcam-adf3045f41a81f8eea70,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Serena_Williams:Serena_Williams_0014,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,0.0028049945831298,True,False,False,True,True,0.0221166059087676,True,high_error,1,42,8
gradcam-688d50a771003e97e691,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Serena_Williams:Serena_Williams_0037,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,True,frozen_origin,0.0038331747055053,True,False,False,True,True,0.021314474000826,True,high_error,2,42,8
gradcam-908d568da9f76244367c,population-0c3f8eb0cc9ad7c3ceebe1c0,lfw,lfw:Bashar_Assad:Bashar_Assad_0001,adaface-4df25b75e065b0b9ed43,pca,pca_384,pca_direct_cosine,False,frozen_origin,-0.0037787184119224,True,False,False,True,True,0.0193607666282314,True,high_error,3,42,8
